#mip results PROTO15
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 4 32 70.7739 1.57539 16.9326 0 1568
0 4 33 71.6852 2.5223 25.8825 0 1551
0 4 34 67.0919 2.26347 25.0409 0 1351
0 4 35 70.4082 1.40018 18.1729 0 1368
0 4 36 66.6582 2.02745 19.8401 0 1480
0 4 37 72.8456 1.78658 18.4524 0 1491
0 4 38 63.8047 1.84936 19.7194 0 1676
0 4 39 72.9148 1.65196 18.4771 0 1354
0 4 40 58.5457 1.48348 20.1572 0 1566
0 4 41 71.3542 1.84554 19.5127 0 1368
0 4 42 71.8067 2.44364 23.3446 0 1380
0 4 43 72.9542 2.21721 21.2051 0 1402
0 4 44 67.766 1.7327 20.3491 0 1486
0 4 45 63.1062 1.81881 20.3917 0 1489
0 4 46 80.5645 2.16203 22.6803 0 1356
0 4 47 71.9767 1.6659 19.5188 0 1456
0 4 48 77.6962 2.1224 22.5587 0 1386
0 4 49 65.1673 1.98273 22.0143 0 1526
0 4 50 77.3679 2.19526 23.0807 0 1323
0 4 51 74.9542 1.83664 20.9578 0 1315
0 4 52 68.6149 2.04201 21.7642 0 1501
0 4 53 66.0854 1.81321 21.2857 0 1465
0 4 54 64.2042 1.46032 15.9356 0 1462
0 4 55 60.1989 1.58769 20.6598 0 1551
0 4 56 64.9784 1.76002 20.2315 0 1500
0 4 57 70.5156 1.79719 19.2163 0 1370
0 4 58 68.5 2.01524 24.0099 0 1392
0 4 59 63.5401 1.79625 17.8844 0 1451
0 4 60 69.6571 1.76501 20.309 0 1431
0 4 61 65.7976 1.59923 18.6712 0 1436
0 4 62 66.2526 1.53385 19.0174 0 1373
0 4 63 64.6863 1.78947 21.0269 0 1449
0 5 0 59.657 2.46533 27.4798 0 1509
0 5 1 79.938 1.58078 18.7026 0 1275
0 5 2 73.1594 2.16806 25.5367 0 1402
0 5 3 81.1955 2.14464 22.0816 0 1325
0 5 4 77.6167 1.84506 21.0654 0 1257
0 5 5 68.9354 1.77695 19.0473 0 1505
0 5 6 71.5884 1.6168 16.108 0 1282
0 5 7 78.3535 1.79156 21.4007 0 1346
0 5 8 79.2962 1.73424 19.4919 0 1316
0 5 9 90.022 2.38167 24.2737 0 1184
0 5 10 86.0101 1.849 20.8542 0 1231
0 5 11 79.2166 1.54485 14.3901 0 1278
0 5 12 84.3625 1.6507 19.0277 0 1303
0 5 13 84.8214 1.77374 19.4969 0 1228
0 5 14 86.2233 1.82004 20.6639 0 1184
0 5 15 77.7879 2.13699 23.5893 0 1398
0 5 16 82.2239 1.72087 19.4303 0 1267
0 5 17 78.1684 1.82906 20.3633 0 1353
0 5 18 93.2202 2.62107 24.2617 0 1209
0 5 19 87.9591 1.97911 20.8138 0 1237
0 5 20 79.2488 2.01798 20.7163 0 1416
0 5 21 62.048 2.95831 19.7373 0 2229
0 5 22 82.7104 1.51231 13.5042 0 1222
0 5 23 82.2982 1.91801 21.345 0 1291
0 5 24 83.4562 1.73375 20.2695 0 1235
0 5 25 88.2879 1.9132 20.0506 0 1349
0 5 26 71.3645 2.0138 23.9296 0 1400
0 5 27 78.8433 2.30434 19.6165 0 1313
0 5 28 62.7971 1.82883 22.2532 0 1783
0 5 29 70.5881 1.48058 17.181 0 1387
0 5 30 78.5671 2.00312 22.2763 0 1296
0 5 31 79.9497 2.03505 22.8074 0 1411
0 5 32 82.7273 1.46266 11.9301 0 1223
0 5 33 83.6938 2.34961 22.0958 0 1326
0 5 34 88.5534 2.0863 22.421 0 1142
0 5 35 87.9947 2.5864 26.1679 0 1301
0 5 36 76.6908 2.03105 20.39 0 1347
0 5 37 75.4434 1.49381 14.3279 0 1484
0 5 38 75.8849 1.79562 18.7204 0 1326
0 5 39 74.7996 1.89172 22.1402 0 1460
0 5 40 82.9244 2.44012 24.9467 0 1376
0 5 41 80.7065 1.83109 20.2915 0 1200
