#mip results dif_1_1_5
#chip channel mpv empv widthmpv chi2ndf nentries
3 22 65.5194 0.179735 5.41358 1.61998 11615
3 23 61.1748 0.199615 5.7845 0.986725 6858
3 24 65.5768 0.200952 5.06951 1.32423 8859
3 25 64.7348 0.159175 5.00549 1.64451 16931
3 26 60.0746 0.190446 5.14002 0.989394 7991
3 27 64.1499 0.509427 6.05334 20.932 9184
3 28 61.4209 0.178809 5.23475 1.43241 9755
3 29 61.1962 0.200375 5.0575 1.44674 7194
3 30 63.4405 0.239733 5.41845 1.61258 7686
3 31 0 0 0 0 0
3 32 61.3404 0.164522 4.8054 1.55774 10284
3 33 65.2247 0.219802 4.65419 1.77339 8500
3 34 61.3121 0.186621 5.50002 1.64649 8278
3 35 65.3915 0.161135 4.79775 1.99779 15515
3 36 59.9536 0.214355 4.75198 1.47695 7266
3 37 0 0 0 0 0
3 38 63.0036 0.152512 5.11221 1.27365 14895
3 39 64.829 0.184074 5.30445 1.55583 9716
3 40 60.4655 0.209308 5.64977 1.36519 6688
3 41 61.7747 0.180655 5.35139 1.27641 9104
3 42 65.9731 0.233828 5.63372 1.40462 7485
3 43 60.3451 0.201498 4.87947 1.22605 7957
3 44 65.4839 0.177578 4.9066 1.52497 11124
3 45 65.8051 0.497105 4.11472 14.754 9322
3 46 63.9277 0.189239 5.15067 1.17308 8983
3 47 65.1918 0.133035 5.39732 1.59028 17342
3 48 61.6334 0.229065 5.13693 1.15426 7072
3 49 64.3418 0.241928 4.56386 1.35252 8023
3 50 60.6825 0.194705 5.04429 1.29381 7692
3 51 64.227 0.190155 5.17523 1.38986 9907
3 52 61.1809 0.208504 5.48075 1.31238 6759
3 53 65.2808 0.159725 5.34361 1.5581 12576
3 54 61.5281 0.200239 5.1184 1.34067 8366
3 55 60.8523 0.191017 4.77444 0.967182 8336
3 56 60.812 0.182524 5.15159 1.58834 9091
3 57 59.1322 0.166107 5.33131 1.26244 9745
3 58 62.0531 0.220741 4.65306 1.49278 7960
3 59 59.8899 0.177624 5.23537 1.03118 8365
3 60 61.8104 0.176183 5.55419 1.24158 9166
3 61 59.3781 0.164122 5.40692 1.37115 10105
3 62 64.5797 0.190483 5.36866 1.19943 9710
3 63 60.2176 0.190174 5.32054 0.998434 8258
4 0 63.2497 0.133872 5.13803 1.00577 15772
4 1 64.6247 0.156139 5.07942 1.15065 12678
4 2 64.1914 0.167113 5.1751 1.22454 11670
4 3 64.6694 0.278245 4.54767 1.61132 7333
4 4 64.2439 0.242724 5.76409 1.46789 6587
4 5 64.537 0.220763 4.77225 1.51542 8162
4 6 63.8501 0.187732 5.11646 1.26004 11307
4 7 65.0169 0.777207 0.496416 47.7537 6133
4 8 64.7911 0.208465 5.39901 1.15641 7652
4 9 64.1261 0.182395 4.87131 1.41785 9903
4 10 64.3059 0.190797 5.08649 0.996818 9146
4 11 63.7713 0.204041 5.87372 1.16904 7189
4 12 64.1764 0.228558 5.79491 1.75794 6931
4 13 62.3306 0.241066 5.47958 0.854535 5072
4 14 63.621 0.154752 5.03787 1.43711 12793
4 15 60.1557 0.232543 4.8476 1.02639 5234
4 16 64.3295 0.265458 4.80259 0.95391 6001
4 17 59.3436 0.177886 5.14061 1.14457 7985
4 18 64.036 0.260653 5.76971 1.15543 7234
4 19 63.1365 0.785101 4.27529 8.90695 4521
4 20 64.7526 0.253695 5.3302 1.09149 5707
4 21 64.7649 0.183611 5.07168 0.94822 10898
4 22 64.5328 0.25078 6.12814 1.15673 5964
4 23 64.1901 0.226102 5.71527 1.20936 6460
4 24 60.1089 0.182322 5.28545 1.14606 7967
4 25 63.5445 0.334539 0.408909 26.6463 4135
4 26 64.9152 0.153909 5.65478 1.87625 13060
4 27 65.2809 0.264286 5.43036 1.3515 5441
4 28 64.7168 0.284333 5.48056 1.1815 5015
4 29 64.4783 0.201423 5.13993 1.36723 8446
4 30 60.5466 0.212228 5.19665 1.47055 5448
4 31 65.8843 0.350372 0.369114 24.6436 4262
4 32 64.0532 1.19498 5.60805 9.86535 5838
4 33 65.2585 0.413545 0.559682 23.2947 6300
4 34 64.669 0.159037 5.56544 1.27874 12261
4 35 131.86 2.63741 6.97416 50.1145 5221
4 36 64.942 0.381535 5.98894 1.41671 6301
4 37 0 0 0 0 0
4 38 63.9842 0.461233 3.49551 0.837361 4333
4 39 63.9327 0.210704 5.20137 0.940326 6913
4 40 0 0 0 0 0
4 41 62.0728 0.246645 4.72387 1.26917 4682
4 42 60.2878 0.216223 5.11687 1.42674 5404
4 43 59.3571 0.203088 5.18826 1.28785 6541
4 44 64.275 0.251485 4.76771 1.68034 6523
4 45 64.3946 0.27854 4.7871 1.20778 5999
4 46 64.1457 0.16242 5.35999 1.18206 11498
4 47 62.3973 0.572205 2.45242 6.1682 5410
4 48 60.1354 0.22235 5.06413 1.00863 5146
4 49 60.1374 0.203323 5.39736 1.30495 6080
4 50 59.1955 0.212374 5.0707 1.0736 5493
4 51 63.8965 0.180138 5.20153 1.67329 8806
4 52 64.2779 0.202246 7.12411 2.2118 8008
4 53 64.2165 0.278079 5.18735 1.16785 5765
4 54 63.6872 0.224068 5.54547 1.5402 7261
4 55 63.9591 0.186547 5.25874 1.46487 8874
4 56 64.2434 0.214555 5.15436 1.22567 7385
4 57 63.6496 0.209288 5.66452 1.34073 5836
4 58 63.5273 0.245295 6.28768 1.2905 7278
4 59 63.9542 0.15394 5.46438 1.40935 13174
4 60 63.5601 0.256351 6.04946 1.23253 4668
4 61 63.0005 0.15241 5.56634 1.17213 13402
4 62 63.3445 0.141538 5.01273 1.03112 13965
4 63 63.7332 0.208468 5.41619 1.80678 9092
5 0 67.3497 0.234409 5.45651 1.60528 12229
5 1 68.1949 0.242332 6.61173 1.67247 10627
5 2 67.58 0.205197 5.97715 1.02648 10099
5 3 66.364 0.223625 5.83273 1.57957 9571
5 4 63.825 0.216439 5.21349 1.26365 6993
5 5 71.356 2.07602 9.27496 11.5478 11243
5 6 67.8132 0.204214 5.73058 1.52998 9491
5 7 65.5825 0.144929 5.23043 1.8317 15024
5 8 63.4025 0.187773 5.6906 1.39172 8595
5 9 67.9249 0.201328 4.98668 1.72894 9590
5 10 67.285 0.176511 5.44412 1.36082 11176
5 11 67.946 0.221511 6.15251 1.4096 7564
5 12 68.3459 0.217729 5.28974 1.30039 9471
5 13 64.7392 0.191459 5.21959 1.53693 10092
5 14 65.4902 0.180962 5.32751 1.64476 9854
5 15 63.8188 0.214226 5.43351 1.19538 7663
5 16 63.8816 0.152498 5.05611 1.59638 14030
5 17 63.8137 0.206738 5.3473 1.0527 7127
5 18 68.5246 0.25308 5.58331 1.6088 8213
5 19 63.8113 0.154947 5.23048 1.56054 12757
5 20 68.7974 0.254202 5.46106 1.35833 7458
5 21 68.8236 0.2029 6.05195 1.89827 9354
5 22 67.4367 0.176966 5.62301 1.23312 11180
5 23 62.385 0.220553 5.73363 1.32905 6148
5 24 63.288 0.182931 5.46208 1.34419 8579
5 25 66.9946 0.167711 5.25385 1.51003 12653
5 26 63.4519 0.192587 5.36475 1.09907 8608
5 27 68.2114 0.486192 6.22761 1.78044 8034
5 28 68.7587 0.235741 5.94938 1.52414 9883
5 29 67.5999 0.691906 2.52962 28.9079 9226
5 30 71.9175 0.113596 0.297175 67.1112 10209
5 31 67.4818 0.178311 4.97382 1.77373 13477
5 32 66.5197 0.20675 5.86429 1.32801 9783
5 33 68.644 0.511509 3.96874 21.3506 10005
5 34 68.7925 0.215254 5.44079 1.56844 9110
5 35 67.9567 0.156526 5.47659 1.67323 14740
5 36 67.2494 0.254096 5.17132 1.70873 8492
5 37 0 0 0 0 0
5 38 68.1183 0.160736 5.28757 2.14736 15065
5 39 67.6233 0.168792 4.99418 1.59388 13081
5 40 66.1007 0.270761 6.19172 1.41469 8006
5 41 63.269 0.175348 4.63195 1.48199 9748
5 42 66.2449 0.216315 5.17022 1.1716 7311
5 43 66.7264 0.222086 5.64521 1.46959 7543
5 44 81.8535 0.0452606 0.446642 21.2019 10386
5 45 67.8961 0.24162 5.39985 1.44328 9038
5 46 63.4881 0.191776 5.37944 0.966852 8285
5 47 67.4583 0.136078 5.25069 1.87123 19794
5 48 67.0145 0.222984 5.42309 1.62408 7867
5 49 68.3646 0.216761 5.6975 1.64011 9080
5 50 67.9048 0.211407 5.65537 1.23621 8953
5 51 67.3409 0.157954 5.40851 1.99557 12899
5 52 63.5239 0.186868 5.27182 1.1044 7941
5 53 67.4278 0.168131 4.84793 1.85756 16024
5 54 67.7093 0.220887 5.7376 1.78031 8906
5 55 67.3029 0.198774 5.74057 1.21556 7985
5 56 64.7922 0.165659 5.54784 1.37242 11371
5 57 61.6255 0.14909 5.53702 1.242 12302
5 58 66.5863 0.218155 5.86968 1.57359 8937
5 59 67.6556 0.210666 5.68813 1.54138 11358
5 60 67.1993 0.174886 5.30579 2.16486 13808
5 61 66.6907 0.165496 5.95808 1.40474 12758
5 62 66.5814 0.185849 5.50112 1.59512 10753
5 63 67.16 0.213478 5.68771 1.69258 9366
6 0 65.1965 0.143424 5.86311 1.19464 14696
6 1 65.5653 0.166315 5.21282 1.17046 11504
6 2 59.9095 0.152034 5.32605 0.884497 10518
6 3 60.1287 0.209482 4.96141 1.02925 5830
6 4 64.7066 0.231661 5.30783 1.14973 5884
6 5 64.7072 0.224565 5.45909 1.35576 6785
6 6 59.977 0.156955 5.07303 0.945948 9760
6 7 58.9395 0.275018 4.89821 1.15776 3569
6 8 64.8928 0.197548 5.9204 1.49231 7739
6 9 65.0474 0.179254 5.41057 1.32073 9070
6 10 59.1426 0.172247 6.54352 1.97406 8051
6 11 59.4386 0.209114 5.74324 1.22985 6169
6 12 59.3274 0.216341 4.84252 1.00642 6319
6 13 64.5767 0.248642 4.95718 0.959586 4934
6 14 64.8652 0.144601 5.08892 1.00899 13410
6 15 65.2477 0.243001 5.37198 1.30951 5652
6 16 65.3728 0.248327 5.55316 1.00895 5380
6 17 64.3916 0.196309 5.42778 1.15815 7631
6 18 64.808 0.223664 5.12428 1.23259 6293
6 19 64.7259 0.329873 5.32842 1.38528 3318
6 20 60.1443 0.23414 5.9441 1.33305 5150
6 21 64.667 0.183899 5.45611 0.984946 9700
6 22 64.6638 0.227085 5.36063 1.22471 5814
6 23 65.0669 0.234487 7.07375 1.89747 5904
6 24 65.0822 0.178784 5.19325 1.0375 8590
6 25 64.4238 0.420635 5.79716 0.972146 3256
6 26 60.0508 0.138887 5.2505 1.17881 12098
6 27 60.3357 0.242847 4.5839 1.09016 4630
6 28 65.3599 0.262229 5.50413 0.914031 4473
6 29 61.0564 0.206662 5.51069 1.50289 6765
6 30 65.3517 0.302552 3.7892 1.28302 6559
6 31 65.6922 0.333702 4.70411 1.32136 3339
6 32 62.8194 0.261032 4.87372 1.10137 4260
6 33 64.4992 0.270964 5.34504 1.37408 4972
6 34 65.4597 0.169646 5.25545 0.990369 11593
6 35 62.1269 0.313999 4.39813 1.40378 3330
6 36 65.1196 0.259436 5.26735 0.933172 5502
6 37 0 0 0 0 0
6 38 62.3182 0.358472 4.6374 0.950792 2546
6 39 59.2594 0.316026 4.46599 1.40366 3291
6 40 65.1762 0.255216 5.59869 1.13373 5358
6 41 65.1365 0.238151 5.19102 0.787555 5836
6 42 66.2807 0.24856 5.37856 1.26396 6269
6 43 61.6164 0.20781 5.40433 0.90586 6638
6 44 64.2325 0.250972 4.7338 1.55764 4690
6 45 60.093 0.223883 5.28871 0.881965 5020
6 46 60.3149 0.147082 5.22032 1.17162 11312
6 47 66.9046 0.779794 8.52897 1.47349 2726
6 48 64.9125 0.224256 5.20392 2.0718 6925
6 49 65.4367 0.21469 5.26129 1.16379 7444
6 50 60.3273 0.236241 5.2491 0.891709 4481
6 51 0 0 0 0 0
6 52 60.3865 0.192265 5.50105 1.06353 7862
6 53 64.7266 0.31891 4.92952 0.863519 3354
6 54 59.9351 0.231415 5.24712 0.949399 4850
6 55 61.3801 0.215744 5.15116 1.20176 6963
6 56 62.9638 0.31956 5.12931 1.0715 4374
6 57 64.3039 0.279407 5.66804 1.04591 4725
6 58 60.4486 0.232799 5.36942 1.10204 5052
6 59 60.0851 0.143874 5.25185 0.967446 12787
6 60 64.0372 0.905436 0.847973 3.96293 4716
6 61 60.1685 0.1997 5.39121 1.16312 7369
6 62 60.539 0.162736 5.33125 0.846626 10988
6 63 60.1411 0.214649 5.02678 1.0547 5843
7 0 60.7406 0.233001 4.72872 1.14416 6110
7 1 60.6551 0.251944 4.53046 1.31852 5215
7 2 63.1232 0.934546 2.46103 3.80474 6078
7 3 0 0 0 0 0
7 4 63.4862 0.244189 5.58202 1.5184 9178
7 5 58.8375 0.222258 4.94109 1.12124 5998
7 6 65.0033 0.419167 5.20256 1.23574 5743
7 7 64.5152 0.173933 5.47418 1.22067 12472
7 8 64.7794 0.22452 4.64301 1.38284 7343
7 9 0 0 0 0 0
7 10 0 0 0 0 0
7 11 60.3654 0.183656 5.0773 1.10086 7480
7 12 65.0709 0.21473 5.7677 1.40272 6844
7 13 61.6374 0.157687 5.04747 1.40192 10692
7 14 60.6679 0.211318 4.90413 1.11667 7128
7 15 63.7482 0.198108 4.93689 1.17687 8623
7 16 64.5948 0.209303 5.15011 1.36545 9030
7 17 60.6532 0.189982 5.1863 0.980308 7417
7 18 60.8101 0.188513 5.46713 1.10714 8468
7 19 64.7608 0.152565 7.14158 3.83895 15230
7 20 0 0 0 0 0
7 21 64.8492 0.360565 3.36354 1.19326 5928
7 22 64.9977 0.200868 5.22315 1.37312 10284
7 23 61.0134 0.206561 5.22306 1.24251 6439
7 24 64.8678 0.230157 4.88341 1.39807 7700
7 25 60.6881 0.1539 4.96794 1.35739 11854
7 26 60.6448 0.172756 5.08706 1.3342 8663
7 27 65.636 0.262593 5.00898 1.39664 8469
7 28 62.1694 0.18505 5.67867 1.14588 8937
7 29 60.3516 0.212926 5.50798 1.32247 6139
7 30 0 0 0 0 0
7 31 65.2697 0.16278 4.78405 1.6264 13006
7 32 62.1206 0.187218 4.9352 1.029 8335
7 33 61.8141 0.217039 4.89521 1.08567 6990
7 34 60.4663 0.186499 5.10207 1.24238 8009
7 35 60.9582 0.144294 4.91832 1.76956 12760
7 36 65.5286 0.229856 5.49887 1.56493 7366
7 37 0 0 0 0 0
7 38 63.6002 0.145668 5.27804 1.24738 14359
7 39 65.1397 0.155539 5.16873 1.24902 12902
7 40 0 0 0 0 0
7 41 65.2589 0.181744 5.37162 1.41716 9578
7 42 65.3015 0.216331 5.13343 1.47581 7445
7 43 65.1748 0.200722 5.40417 1.35851 6808
7 44 61.7196 0.163572 5.08638 1.32897 9782
7 45 65.0912 0.213911 5.02118 1.34328 8217
7 46 61.2618 0.189303 4.93198 1.15985 7844
7 47 65.1981 0.141829 5.32416 1.36773 15588
7 48 61.5193 0.200547 5.25555 1.21942 6878
7 49 65.5617 0.198042 5.34303 1.37079 8188
7 50 65.6157 0.210092 5.83411 1.69197 9295
7 51 64.2523 0.146228 4.97693 1.46917 12712
7 52 60.5049 0.194983 5.38735 0.919336 7499
7 53 61.663 0.14138 5.26553 1.13814 13273
7 54 61.6917 0.191473 5.49623 1.34541 8042
7 55 60.99 0.183025 5.375 1.13835 8492
7 56 61.5232 0.149341 5.23411 1.4888 11747
7 57 60.8176 0.148288 5.0469 0.989972 12208
7 58 65.264 0.201672 5.20443 1.20088 8605
7 59 60.6836 0.179357 4.98234 1.18563 8901
7 60 61.1712 0.149735 5.22656 1.28093 11888
7 61 64.7829 0.151563 5.23654 1.00357 13359
7 62 60.2359 0.161171 4.90331 1.20281 10122
7 63 64.5577 0.204285 5.35643 1.22171 9876
8 0 0 0 0 0 0
8 1 0 0 0 0 0
8 2 0 0 0 0 0
8 3 59.3972 0.241299 3.77243 2.07778 12311
8 4 57.1581 0.190998 5.01268 1.30844 6981
8 5 0 0 0 0 0
8 6 58.8456 0.215787 3.81109 3.24673 11036
8 7 59.0991 0.154023 4.18676 1.89668 15227
8 8 59.7941 0.1698 4.58398 1.43176 11178
8 9 0 0 0 0 0
8 10 0 0 0 0 0
8 11 56.7633 0.170342 4.64605 1.02103 7789
8 12 60.0246 0.194299 4.43751 1.41548 10479
8 13 58.841 0.174447 5.14219 1.54831 10901
8 14 55.6958 0.140923 4.29945 1.11745 11827
8 15 57.7081 0.189912 5.25609 1.27176 8534
8 16 0 0 0 0 0
8 17 55.7168 0.164791 4.52615 1.17261 8720
8 18 57.6064 0.211161 5.26731 1.36406 8496
8 19 59.999 0.171998 4.30677 1.71715 12290
8 20 60.6609 0.578536 3.86235 21.2271 9062
8 21 0 0 0 0 0
8 22 60.5629 0.162107 5.10247 2.04544 13670
8 23 60.0463 0.201545 4.38636 1.16652 8117
